,id,Activities
9486,171058290,sustaining injury that required
9487,171058290,moving backward when he
9488,171058290,laying the final membrane
9489,171058290,helping a coworker apply
9490,200330447,sheeting on a singletier
9491,200330447,installing roof sheeting on
9492,200330447,dropping approximately 29 ft
9493,200330447,leading edge of the
9494,200330447,pushing down on some
9495,200641033,using their personal fall
9496,200641033,installing insulating material when
9497,200641033,installing new skylight on
9498,200021194,welding lateral bridging on
9499,200671659,doing formwork on the
9500,170785794,installing a tarp over
9501,170132377,coming from his head
9502,170132377,cleaning a kitchen ventilation
9503,170701254,taking a break and
9504,170701254,repairing the roof of
9505,170888903,walking slippery
9506,170888903,sustaining multiple contusion over
9507,170888903,walking on top of
9508,170888903,framing the roof of
9509,200782548,painting a flour silo
9510,14548259,installing electric wiring
9511,14548259,working on a small
9512,14519169,crawling out on a
9513,14469324,wearing personal fall arrest
9514,14469324,transferring the support cable
9515,14548788,wearing safety belt attached
9516,14548788,installing conduit for the
9517,14548788,working on top of
9518,14548788,working at a construction
9519,14548788,traveling from the 40th
9520,14548788,using a sky climber
9521,14548788,working from a singlepoint
9522,202691614,using a roller brush
9523,201129897,going to set up
9524,201129897,opening
9525,201129897,walking on top of
9526,201129533,causing a fractured pelvis
9527,201129533,knocking him to his
9528,201129533,using sheet of a
9529,201129533,working a carpenter for
9530,201562832,working on the roof
9531,201204922,working in an area
9532,201204922,working from a 4foot
9533,201204922,opening of a newly
9534,201204922,installing trim around a
9535,201204922,doing construction work at
9536,202457677,arriving to the work
9537,202457677,installing skylight at a
9538,202457677,working alone on a
9539,202673125,conditioning unit located on
9540,201400587,working at a slag
9541,200757409,working on this site
9542,14529671,sleeping in a converted
9543,14529671,running to heat the
9544,201079019,laying down plywood on
9545,201185998,changing an exterior light
9546,201523354,carrying a screw gun
9547,201523354,walking up a sloped
9548,200002897,operating a sakai rollercompactor
9549,201363314,working in a trench
9550,200083525,conducting excavation activity the
9551,200083525,operating an ingersoll rand
9552,200122869,including soil excavated during
9553,200122869,shoveling
9554,200122869,shoveling dirt off the
9555,200122869,using a 32 in
9556,200122869,installing 8 in
9557,201562030,working in a 15
9558,201562030,replacing domestic water line
9559,202454120,burying employee 1
9560,202454120,existing patio when the
9561,202454120,digging with shovel at
9562,202454120,using any sort of
9563,201344603,installing a residential sewer
9564,201573284,working in an 11
9565,201573284,burying employee 1
9566,201573284,watching him when the
9567,201344454,installing 8 in
9568,200052991,working within the excavation
9569,200052991,using a caterpillar 330c
9570,200052991,holding an engineering rod
9571,200052991,installing a sewer lift
9572,202341798,going to waterproof the
9573,202341798,leaking from the rain
9574,202341798,digging a trench with
9575,170888812,falling to the deck
9576,170888812,striking the bottom of
9577,170888812,floating in a slough
9578,202087516,using hot water
9579,202087516,cleaning residual sludge from
9580,202087516,clothing that would protect
9581,202087516,wearing clothing that would
9582,202087516,using hot water
9583,202087516,cleaning residual sludge from
9584,202087516,working for veolia e
9585,202087516,operating a 3 000gallon
9586,201771292,causing a fatal blast
9587,201771292,resulting in an explosion
9588,201771292,cutting into the metal
9589,201771292,attempting to cut off
9590,201630829,ring into the primary
9591,201630829,shoveling slurry from the
9592,201630829,leaking from the primary
9593,201180189,cutting a 0
9594,812644,operating a crawler crane
9595,200542108,conducting an electrical evaluation
9596,200374247,preparing the welder to
9597,200374247,installing bolt on the
9598,300787462,smoking a cigarette
9599,300787462,loading door smoking a
9600,300787462,sitting on the curb
9601,300787462,taking a lunch break
9602,300787462,working a a laborer
9603,837864,installing water line to
9604,200357598,removing metal form from
9605,200840551,installing a boom near
9606,201120169,working on a utility
9607,908368,replacing the face of
9608,908368,unstrapping a rod
9609,14396287,supporting an overhead power
9610,14396287,installing knee brace on
9611,201400306,pushing snow over the
9612,201400306,using a gardentype tractor
9613,14481485,approaching from the opposite
9614,14481485,plowing snow on a
9615,202600326,pinning against the soffit
9616,202600326,turning left and pinning
9617,202600326,causing the lift to
9618,202600326,reaching for a clamp
9619,202600326,installing soffit under a
9620,202600326,working inside a scissor
9621,202487351,working from an 8ft
9622,202487351,working on faciasoffit board
9623,200151306,erecting a twotier fabricated
9624,201636669,lodging there
9625,201636669,setting the nail it
9626,201636669,sheeting
9627,201636669,using a hammer to
9628,201636669,working a an exterior
9629,201573193,installing soffit and exterior
9630,201573193,scaffolding made by alumapole
9631,201573193,working off pump jack
9632,201573193,stepping backward one of
9633,201573193,siding contractor
9634,201573193,working for a roofing
9635,200801595,stringing the chalk line
9636,200801595,using a chalk line
9637,200801595,installing soffit from a
9638,200331304,being operated on wet
9639,200410769,protruding from the
9640,200410769,operating a scissors lift
9641,200674117,wearing fall protection and
9642,202339412,existing twostory house
9643,202339412,replacing soffit fascia and
9644,202339412,removing and replacing soffit
9645,202311668,attempting take measurement and
9646,202311668,installing exterior building wrap
9647,170065866,working on a drywall
9648,170065866,working inside a building
9649,170742829,falling through the soffit
9650,170742829,opening that wa within
9651,170742829,retrieving material through a
9652,170742829,kneeling on a 412
9653,202457479,soldering 0
9654,202457479,soldering copper pipe joint
9655,202462958,leaking from a cylinder
9656,202462958,soldering pipe when an
9657,202491718,replacing old power pole
9658,202491718,placing a power line
9659,201077286,using his shirt
9660,201077286,working nearby and put
9661,201077286,cutting the rebar and
9662,201077286,using a stihl t
9663,200041804,using a chop saw
9664,200041804,working inside of a
9665,201942976,making a turn
9666,201942976,driving with excessive speed
9667,201942976,wearing a seat belt
9668,201942976,driving a water tanker
9669,200980068,freezing shut
9670,200980068,installing heating blanket inside
9671,200980068,shutting down for the
9672,200231884,attempting to use a
9673,200231884,string
9674,200231884,string when his clothing
9675,200231884,drilling process
9676,200231884,working a an operator
9677,202675575,performing training to obtain
9678,201077203,standing approximately 17 to
9679,201077203,assisting in the placement
9680,201077203,roofing work for a
9681,201077203,framing contractor that wa
9682,201077203,working a a carpenter
9683,201127826,including the removal of
9684,202488458,moving furniture and he
9685,202488458,working a a plumber
9686,201036423,requiring surgery to remove
9687,201036423,wearing glove and he
9688,201036423,scaffolding
9689,201036423,assisting with the erection
9690,201036423,working at a construction
9691,201271731,installing utility pole
9692,201271731,clearing tree and installing
9693,201271731,cutting a tree when
